Now----, Next---, Cage, LocalTime--, Pos, hw---------, Dep, Arr, SD, Clt--------, Ton, Tof, Hc-
13.RSDM, 14.RSDC,    1, 1.45425e+03,   9, 2.80000e+01,   5,   9, UU, 1.45425e+03,   0,   0,   0
14.RSDC, 15.RSTB,    1, 1.45425e+03,   9, 2.80000e+01,   5,   9, UU, 1.45425e+03,   0,   0,   0
15.RSTB, 16.RSTM,    1, 1.45425e+03,   9, 2.80000e+01,   5,   9, UU, 1.45425e+03,   0,   0,   0
16.RSTM, 17.DOPB,    1, 1.45425e+03,   9, 2.80000e+01,   5,   9, UU, 1.45425e+03,   0,   0,   0
17.DOPB, 18.DOPM,    1, 1.45530e+03,   9, 2.80000e+01,   5,   9, UU, 1.45530e+03,   0,   0,   0
18.DOPM, 19.DOPC,    1, 1.45635e+03,   9, 2.80000e+01,   5,   9, UU, 1.45635e+03,   0,   0,   0
19.DOPC, 20.TOFP,    1, 1.45635e+03,   9, 2.80000e+01,   5,   9, UU, 1.45635e+03,   0,   0,   0
20.TOFP, 24.TONP,    1, 1.45635e+03,   9, 2.80000e+01,   5,   9, UU, 1.45635e+03,   0,   0,   0
24.TONP, 25.TONB,    1, 1.45635e+03,   9, 2.80000e+01,   5,   9, UU, 1.45635e+03,   0,   0,   0
25.TONB, 26.TONM,    1, 1.45635e+03,   9, 2.80000e+01,   5,   9, UU, 1.45635e+03,   0,   0,   0
26.TONM, 27.TONC,    1, 1.45715e+03,   9, 2.80000e+01,   5,   9, UU, 1.45715e+03,   1,   0,   1
27.TONC, 28.DCLB,    1, 1.45715e+03,   9, 2.80000e+01,   5,   9, UU, 1.45715e+03,   0,   0,   1
28.DCLB, 29.DCLM,    1, 1.45900e+03,   9, 2.80000e+01,   5,   9, UU, 1.45900e+03,   0,   0,   1
29.DCLM, 30.DCLC,    1, 1.46085e+03,   9, 2.80000e+01,   5,   9, UU, 1.46085e+03,   0,   0,   1
30.DCLC, 31.RSTC,    1, 1.46085e+03,   9, 2.80000e+01,   5,   9, UU, 1.46085e+03,   0,   0,   1
31.RSTC, 04.RTSC,    1, 1.46085e+03,   9, 2.80000e+01,   5,   9, UU, 1.46085e+03,   0,   0,   1
04.RTSC, 06.RSUB,    1, 1.46085e+03,   9, 2.80000e+01,   9,   4, UD, 1.46085e+03,   0,   0,   1
06.RSUB, 07.RSUM,    1, 1.46240e+03,   8, 2.75125e+01,   9,   4, UD, 1.46240e+03,   0,   0,   1
07.RSUM, 08.RSUC,    1, 1.46395e+03,   8, 2.60500e+01,   9,   4, UD, 1.46395e+03,   0,   0,   1
08.RSUC, 09.RCOB,    1, 1.46395e+03,   8, 2.60500e+01,   9,   4, UD, 1.46395e+03,   0,   0,   1
09.RCOB, 10.RCOM,    1, 1.46848e+03,   6, 1.92500e+01,   9,   4, UD, 1.46848e+03,   0,   0,   1
10.RCOM, 05.RTSR,    1, 1.47301e+03,   4, 1.24500e+01,   9,   4, LD, 1.47301e+03,   0,   0,   1
05.RTSR, 11.RCOC,    1, 1.47301e+03,   4, 1.24500e+01,   9,   4, LD, 1.47301e+03,   0,   0,   1
11.RCOC, 12.RSDB,    1, 1.47301e+03,   4, 1.24500e+01,   9,   4, LD, 1.47301e+03,   0,   0,   1
12.RSDB, 13.RSDM,    1, 1.47301e+03,   4, 1.09875e+01,   9,   4, LD, 1.47301e+03,   0,   0,   1
13.RSDM, 14.RSDC,    1, 1.47611e+03,   4, 1.05000e+01,   9,   4, LD, 1.47611e+03,   0,   0,   1
14.RSDC, 15.RSTB,    1, 1.47611e+03,   4, 1.05000e+01,   9,   4, LD, 1.47611e+03,   0,   0,   1
15.RSTB, 16.RSTM,    1, 1.47611e+03,   4, 1.05000e+01,   9,   4, LD, 1.47611e+03,   0,   0,   1
16.RSTM, 17.DOPB,    1, 1.47611e+03,   4, 1.05000e+01,   9,   4, LD, 1.47611e+03,   0,   0,   1
17.DOPB, 18.DOPM,    1, 1.47716e+03,   4, 1.05000e+01,   9,   4, LD, 1.47716e+03,   0,   0,   1
18.DOPM, 19.DOPC,    1, 1.47821e+03,   4, 1.05000e+01,   9,   4, LD, 1.47821e+03,   0,   0,   1
19.DOPC, 20.TOFP,    1, 1.47821e+03,   4, 1.05000e+01,   9,   4, LD, 1.47821e+03,   0,   0,   1
20.TOFP, 24.TONP,    1, 1.47821e+03,   4, 1.05000e+01,   9,   4, LD, 1.47821e+03,   0,   0,   1
24.TONP, 25.TONB,    1, 1.47821e+03,   4, 1.05000e+01,   9,   4, LD, 1.47821e+03,   0,   0,   1
25.TONB, 26.TONM,    1, 1.47901e+03,   4, 1.05000e+01,   9,   4, LD, 1.47901e+03,   1,   0,   2
26.TONM, 27.TONC,    1, 1.47981e+03,   4, 1.05000e+01,   9,   4, LD, 1.47981e+03,   1,   0,   3
27.TONC, 28.DCLB,    1, 1.47981e+03,   4, 1.05000e+01,   9,   4, LD, 1.47981e+03,   0,   0,   3
28.DCLB, 29.DCLM,    1, 1.48166e+03,   4, 1.05000e+01,   9,   4, LD, 1.48166e+03,   0,   0,   3
29.DCLM, 30.DCLC,    1, 1.48351e+03,   4, 1.05000e+01,   9,   4, LD, 1.48351e+03,   0,   0,   3
30.DCLC, 31.RSTC,    1, 1.48351e+03,   4, 1.05000e+01,   9,   4, LD, 1.48351e+03,   0,   0,   3
31.RSTC, 04.RTSC,    1, 1.48351e+03,   4, 1.05000e+01,   9,   4, LD, 1.48351e+03,   0,   0,   3
04.RTSC, 06.RSUB,    1, 1.48351e+03,   4, 1.05000e+01,   4,   3, LD, 1.48351e+03,   0,   0,   3
06.RSUB, 07.RSUM,    1, 1.48521e+03,   3, 1.00625e+01,   4,   3, LD, 1.48521e+03,   0,   0,   3
07.RSUM, 08.RSUC,    1, 1.48690e+03,   3, 8.75000e+00,   4,   3, LD, 1.48690e+03,   0,   0,   3
08.RSUC, 12.RSDB,    1, 1.48690e+03,   3, 8.75000e+00,   4,   3, LD, 1.48690e+03,   0,   0,   3
12.RSDB, 13.RSDM,    1, 1.48690e+03,   3, 7.43750e+00,   4,   3, LD, 1.48690e+03,   0,   0,   3
13.RSDM, 14.RSDC,    1, 1.49029e+03,   3, 7.00000e+00,   4,   3, LD, 1.49029e+03,   0,   0,   3
14.RSDC, 15.RSTB,    1, 1.49029e+03,   3, 7.00000e+00,   4,   3, LD, 1.49029e+03,   0,   0,   3
15.RSTB, 16.RSTM,    1, 1.49029e+03,   3, 7.00000e+00,   4,   3, LD, 1.49029e+03,   0,   0,   3
16.RSTM, 17.DOPB,    1, 1.49029e+03,   3, 7.00000e+00,   4,   3, LD, 1.49029e+03,   0,   0,   3
17.DOPB, 18.DOPM,    1, 1.49134e+03,   3, 7.00000e+00,   4,   3, LD, 1.49134e+03,   0,   0,   3
18.DOPM, 19.DOPC,    1, 1.49239e+03,   3, 7.00000e+00,   4,   3, LD, 1.49239e+03,   0,   0,   3
19.DOPC, 20.TOFP,    1, 1.49239e+03,   3, 7.00000e+00,   4,   3, LD, 1.49239e+03,   0,   0,   3
20.TOFP, 24.TONP,    1, 1.49239e+03,   3, 7.00000e+00,   4,   3, LD, 1.49239e+03,   0,   0,   3
24.TONP, 25.TONB,    1, 1.49239e+03,   3, 7.00000e+00,   4,   3, LD, 1.49239e+03,   0,   0,   3
25.TONB, 26.TONM,    1, 1.49319e+03,   3, 7.00000e+00,   4,   3, LD, 1.49319e+03,   1,   0,   4
26.TONM, 27.TONC,    1, 1.49399e+03,   3, 7.00000e+00,   4,   3, LD, 1.49399e+03,   1,   0,   5
27.TONC, 28.DCLB,    1, 1.49399e+03,   3, 7.00000e+00,   4,   3, LD, 1.49399e+03,   0,   0,   5
28.DCLB, 29.DCLM,    1, 1.49584e+03,   3, 7.00000e+00,   4,   3, LD, 1.49584e+03,   0,   0,   5
29.DCLM, 30.DCLC,    1, 1.49769e+03,   3, 7.00000e+00,   4,   3, LD, 1.49769e+03,   0,   0,   5
30.DCLC, 31.RSTC,    1, 1.49769e+03,   3, 7.00000e+00,   4,   3, LD, 1.49769e+03,   0,   0,   5
31.RSTC, 04.RTSC,    1, 1.49769e+03,   3, 7.00000e+00,   4,   3, LD, 1.49769e+03,   0,   0,   5
04.RTSC, 06.RSUB,    1, 1.49769e+03,   3, 7.00000e+00,   3,   2, LD, 1.49769e+03,   0,   0,   5
06.RSUB, 07.RSUM,    1, 1.49938e+03,   2, 6.56250e+00,   3,   2, LD, 1.49938e+03,   0,   0,   5
07.RSUM, 08.RSUC,    1, 1.50107e+03,   2, 5.25000e+00,   3,   2, LD, 1.50107e+03,   0,   0,   5
08.RSUC, 12.RSDB,    1, 1.50107e+03,   2, 5.25000e+00,   3,   2, LD, 1.50107e+03,   0,   0,   5
12.RSDB, 13.RSDM,    1, 1.50107e+03,   2, 3.93750e+00,   3,   2, LD, 1.50107e+03,   0,   0,   5
13.RSDM, 14.RSDC,    1, 1.50446e+03,   2, 3.50000e+00,   3,   2, LD, 1.50446e+03,   0,   0,   5
14.RSDC, 15.RSTB,    1, 1.50446e+03,   2, 3.50000e+00,   3,   2, LD, 1.50446e+03,   0,   0,   5
15.RSTB, 16.RSTM,    1, 1.50446e+03,   2, 3.50000e+00,   3,   2, LD, 1.50446e+03,   0,   0,   5
16.RSTM, 17.DOPB,    1, 1.50446e+03,   2, 3.50000e+00,   3,   2, LD, 1.50446e+03,   0,   0,   5
17.DOPB, 18.DOPM,    1, 1.50551e+03,   2, 3.50000e+00,   3,   2, LD, 1.50551e+03,   0,   0,   5
18.DOPM, 19.DOPC,    1, 1.50656e+03,   2, 3.50000e+00,   3,   2, LD, 1.50656e+03,   0,   0,   5
19.DOPC, 20.TOFP,    1, 1.50656e+03,   2, 3.50000e+00,   3,   2, LD, 1.50656e+03,   0,   0,   5
20.TOFP, 24.TONP,    1, 1.50656e+03,   2, 3.50000e+00,   3,   2, LD, 1.50656e+03,   0,   0,   5
24.TONP, 25.TONB,    1, 1.50656e+03,   2, 3.50000e+00,   3,   2, LD, 1.50656e+03,   0,   0,   5
25.TONB, 26.TONM,    1, 1.50656e+03,   2, 3.50000e+00,   3,   2, LD, 1.50656e+03,   0,   0,   5
26.TONM, 27.TONC,    1, 1.50736e+03,   2, 3.50000e+00,   3,   2, LD, 1.50736e+03,   1,   0,   6
27.TONC, 28.DCLB,    1, 1.50736e+03,   2, 3.50000e+00,   3,   2, LD, 1.50736e+03,   0,   0,   6
28.DCLB, 29.DCLM,    1, 1.50921e+03,   2, 3.50000e+00,   3,   2, LD, 1.50921e+03,   0,   0,   6
29.DCLM, 30.DCLC,    1, 1.51106e+03,   2, 3.50000e+00,   3,   2, LD, 1.51106e+03,   0,   0,   6
30.DCLC, 31.RSTC,    1, 1.51106e+03,   2, 3.50000e+00,   3,   2, LD, 1.51106e+03,   0,   0,   6
31.RSTC, 04.RTSC,    1, 1.51106e+03,   2, 3.50000e+00,   3,   2, LD, 1.51106e+03,   0,   0,   6
04.RTSC, 06.RSUB,    1, 1.51106e+03,   2, 3.50000e+00,   2,   1, LD, 1.51106e+03,   0,   0,   6
06.RSUB, 07.RSUM,    1, 1.51275e+03,   1, 3.06250e+00,   2,   1, LD, 1.51275e+03,   0,   0,   6
07.RSUM, 08.RSUC,    1, 1.51444e+03,   1, 1.75000e+00,   2,   1, LD, 1.51444e+03,   0,   0,   6
08.RSUC, 12.RSDB,    1, 1.51444e+03,   1, 1.75000e+00,   2,   1, LD, 1.51444e+03,   0,   0,   6
12.RSDB, 13.RSDM,    1, 1.51444e+03,   1, 4.37500e-01,   2,   1, LD, 1.51444e+03,   0,   0,   6
13.RSDM, 14.RSDC,    1, 1.51783e+03,   1, 0.00000e+00,   2,   1, LD, 1.51783e+03,   0,   0,   6
14.RSDC, 15.RSTB,    1, 1.51783e+03,   1, 0.00000e+00,   2,   1, LD, 1.51783e+03,   0,   0,   6
15.RSTB, 16.RSTM,    1, 1.51783e+03,   1, 0.00000e+00,   2,   1, LD, 1.51783e+03,   0,   0,   6
16.RSTM, 17.DOPB,    1, 1.51783e+03,   1, 0.00000e+00,   2,   1, LD, 1.51783e+03,   0,   0,   6
17.DOPB, 18.DOPM,    1, 1.51888e+03,   1, 0.00000e+00,   2,   1, LD, 1.51888e+03,   0,   0,   6
18.DOPM, 19.DOPC,    1, 1.51993e+03,   1, 0.00000e+00,   2,   1, LD, 1.51993e+03,   0,   0,   6
19.DOPC, 20.TOFP,    1, 1.51993e+03,   1, 0.00000e+00,   2,   1, LD, 1.51993e+03,   0,   0,   6
20.TOFP, 21.TOFB,    1, 1.51993e+03,   1, 0.00000e+00,   2,   1, LD, 1.51993e+03,   0,   0,   6
21.TOFB, 22.TOFM,    1, 1.52233e+03,   1, 0.00000e+00,   2,   1, LD, 1.52233e+03,   0,   3,   3
22.TOFM, 23.TOFC,    1, 1.52473e+03,   1, 0.00000e+00,   2,   1, LD, 1.52473e+03,   0,   3,   0
23.TOFC, 24.TONP,    1, 1.52473e+03,   1, 0.00000e+00,   2,   1, LD, 1.52473e+03,   0,   0,   0
24.TONP, 25.TONB,    1, 1.52473e+03,   1, 0.00000e+00,   2,   1, LD, 1.52473e+03,   0,   0,   0
25.TONB, 26.TONM,    1, 1.52713e+03,   1, 0.00000e+00,   2,   1, LD, 1.52713e+03,   3,   0,   3
26.TONM, 27.TONC,    1, 1.53113e+03,   1, 0.00000e+00,   2,   1, LD, 1.53113e+03,   5,   0,   8
27.TONC, 28.DCLB,    1, 1.53113e+03,   1, 0.00000e+00,   2,   1, LD, 1.53113e+03,   0,   0,   8
28.DCLB, 29.DCLM,    1, 1.53298e+03,   1, 0.00000e+00,   2,   1, LD, 1.53298e+03,   0,   0,   8
29.DCLM, 30.DCLC,    1, 1.53483e+03,   1, 0.00000e+00,   2,   1, LD, 1.53483e+03,   0,   0,   8
30.DCLC, 31.RSTC,    1, 1.53483e+03,   1, 0.00000e+00,   2,   1, LD, 1.53483e+03,   0,   0,   8
31.RSTC, 04.RTSC,    1, 1.53483e+03,   1, 0.00000e+00,   2,   1, LD, 1.53483e+03,   0,   0,   8
04.RTSC, 06.RSUB,    1, 1.53483e+03,   1, 0.00000e+00,   1,   3, LU, 1.53483e+03,   0,   0,   8
06.RSUB, 07.RSUM,    1, 1.53638e+03,   1, 4.87500e-01,   1,   3, LU, 1.53638e+03,   0,   0,   8
07.RSUM, 08.RSUC,    1, 1.53793e+03,   1, 1.95000e+00,   1,   3, LU, 1.53793e+03,   0,   0,   8
08.RSUC, 09.RCOB,    1, 1.53793e+03,   1, 1.95000e+00,   1,   3, LU, 1.53793e+03,   0,   0,   8
09.RCOB, 10.RCOM,    1, 1.53896e+03,   2, 3.50000e+00,   1,   3, LU, 1.53896e+03,   0,   0,   8
10.RCOM, 05.RTSR,    1, 1.53999e+03,   2, 5.05000e+00,   1,   3, LU, 1.53999e+03,   0,   0,   8
05.RTSR, 11.RCOC,    1, 1.53999e+03,   2, 5.05000e+00,   1,   3, LU, 1.53999e+03,   0,   0,   8
11.RCOC, 12.RSDB,    1, 1.53999e+03,   2, 5.05000e+00,   1,   3, LU, 1.53999e+03,   0,   0,   8
12.RSDB, 13.RSDM,    1, 1.53999e+03,   2, 6.51250e+00,   1,   3, LU, 1.53999e+03,   0,   0,   8
13.RSDM, 14.RSDC,    1, 1.54309e+03,   3, 7.00000e+00,   1,   3, LU, 1.54309e+03,   0,   0,   8
14.RSDC, 15.RSTB,    1, 1.54309e+03,   3, 7.00000e+00,   1,   3, LU, 1.54309e+03,   0,   0,   8
15.RSTB, 16.RSTM,    1, 1.54309e+03,   3, 7.00000e+00,   1,   3, LU, 1.54309e+03,   0,   0,   8
16.RSTM, 17.DOPB,    1, 1.54309e+03,   3, 7.00000e+00,   1,   3, LU, 1.54309e+03,   0,   0,   8
17.DOPB, 18.DOPM,    1, 1.54414e+03,   3, 7.00000e+00,   1,   3, LU, 1.54414e+03,   0,   0,   8
18.DOPM, 19.DOPC,    1, 1.54519e+03,   3, 7.00000e+00,   1,   3, LU, 1.54519e+03,   0,   0,   8
19.DOPC, 20.TOFP,    1, 1.54519e+03,   3, 7.00000e+00,   1,   3, LU, 1.54519e+03,   0,   0,   8
20.TOFP, 21.TOFB,    1, 1.54519e+03,   3, 7.00000e+00,   1,   3, LU, 1.54519e+03,   0,   0,   8
21.TOFB, 22.TOFM,    1, 1.54519e+03,   3, 7.00000e+00,   1,   3, LU, 1.54519e+03,   0,   0,   8
22.TOFM, 23.TOFC,    1, 1.54599e+03,   3, 7.00000e+00,   1,   3, LU, 1.54599e+03,   0,   1,   7
23.TOFC, 24.TONP,    1, 1.54599e+03,   3, 7.00000e+00,   1,   3, LU, 1.54599e+03,   0,   0,   7
24.TONP, 28.DCLB,    1, 1.54599e+03,   3, 7.00000e+00,   1,   3, LU, 1.54599e+03,   0,   0,   7
28.DCLB, 29.DCLM,    1, 1.54784e+03,   3, 7.00000e+00,   1,   3, LU, 1.54784e+03,   0,   0,   7
29.DCLM, 30.DCLC,    1, 1.54969e+03,   3, 7.00000e+00,   1,   3, LU, 1.54969e+03,   0,   0,   7
30.DCLC, 31.RSTC,    1, 1.54969e+03,   3, 7.00000e+00,   1,   3, LU, 1.54969e+03,   0,   0,   7
31.RSTC, 04.RTSC,    1, 1.54969e+03,   3, 7.00000e+00,   1,   3, LU, 1.54969e+03,   0,   0,   7
04.RTSC, 06.RSUB,    1, 1.54969e+03,   3, 7.00000e+00,   3,   5, LU, 1.54969e+03,   0,   0,   7
06.RSUB, 07.RSUM,    1, 1.55124e+03,   3, 7.48750e+00,   3,   5, LU, 1.55124e+03,   0,   0,   7
07.RSUM, 08.RSUC,    1, 1.55279e+03,   3, 8.95000e+00,   3,   5, LU, 1.55279e+03,   0,   0,   7
08.RSUC, 09.RCOB,    1, 1.55279e+03,   3, 8.95000e+00,   3,   5, LU, 1.55279e+03,   0,   0,   7
09.RCOB, 10.RCOM,    1, 1.55383e+03,   4, 1.05000e+01,   3,   5, LU, 1.55383e+03,   0,   0,   7
10.RCOM, 05.RTSR,    1, 1.55486e+03,   4, 1.20500e+01,   3,   5, LU, 1.55486e+03,   0,   0,   7
05.RTSR, 11.RCOC,    1, 1.55486e+03,   4, 1.20500e+01,   3,   5, LU, 1.55486e+03,   0,   0,   7
11.RCOC, 12.RSDB,    1, 1.55486e+03,   4, 1.20500e+01,   3,   5, LU, 1.55486e+03,   0,   0,   7
12.RSDB, 13.RSDM,    1, 1.55486e+03,   4, 1.35125e+01,   3,   5, LU, 1.55486e+03,   0,   0,   7
13.RSDM, 14.RSDC,    1, 1.55796e+03,   5, 1.40000e+01,   3,   5, LU, 1.55796e+03,   0,   0,   7
14.RSDC, 15.RSTB,    1, 1.55796e+03,   5, 1.40000e+01,   3,   5, LU, 1.55796e+03,   0,   0,   7
15.RSTB, 16.RSTM,    1, 1.55796e+03,   5, 1.40000e+01,   3,   5, LU, 1.55796e+03,   0,   0,   7
16.RSTM, 17.DOPB,    1, 1.55796e+03,   5, 1.40000e+01,   3,   5, LU, 1.55796e+03,   0,   0,   7
17.DOPB, 18.DOPM,    1, 1.55901e+03,   5, 1.40000e+01,   3,   5, LU, 1.55901e+03,   0,   0,   7
18.DOPM, 19.DOPC,    1, 1.56006e+03,   5, 1.40000e+01,   3,   5, LU, 1.56006e+03,   0,   0,   7
19.DOPC, 20.TOFP,    1, 1.56006e+03,   5, 1.40000e+01,   3,   5, LU, 1.56006e+03,   0,   0,   7
20.TOFP, 21.TOFB,    1, 1.56006e+03,   5, 1.40000e+01,   3,   5, LU, 1.56006e+03,   0,   0,   7
21.TOFB, 22.TOFM,    1, 1.56086e+03,   5, 1.40000e+01,   3,   5, LU, 1.56086e+03,   0,   1,   6
22.TOFM, 23.TOFC,    1, 1.56166e+03,   5, 1.40000e+01,   3,   5, LU, 1.56166e+03,   0,   1,   5
23.TOFC, 24.TONP,    1, 1.56166e+03,   5, 1.40000e+01,   3,   5, LU, 1.56166e+03,   0,   0,   5
24.TONP, 28.DCLB,    1, 1.56166e+03,   5, 1.40000e+01,   3,   5, LU, 1.56166e+03,   0,   0,   5
28.DCLB, 29.DCLM,    1, 1.56351e+03,   5, 1.40000e+01,   3,   5, LU, 1.56351e+03,   0,   0,   5
29.DCLM, 30.DCLC,    1, 1.56536e+03,   5, 1.40000e+01,   3,   5, LU, 1.56536e+03,   0,   0,   5
30.DCLC, 31.RSTC,    1, 1.56536e+03,   5, 1.40000e+01,   3,   5, LU, 1.56536e+03,   0,   0,   5
31.RSTC, 04.RTSC,    1, 1.56536e+03,   5, 1.40000e+01,   3,   5, LU, 1.56536e+03,   0,   0,   5
04.RTSC, 06.RSUB,    1, 1.56536e+03,   5, 1.40000e+01,   5,   7, LU, 1.56536e+03,   0,   0,   5
06.RSUB, 07.RSUM,    1, 1.56691e+03,   5, 1.44875e+01,   5,   7, LU, 1.56691e+03,   0,   0,   5
07.RSUM, 08.RSUC,    1, 1.56846e+03,   5, 1.59500e+01,   5,   7, LU, 1.56846e+03,   0,   0,   5
08.RSUC, 09.RCOB,    1, 1.56846e+03,   5, 1.59500e+01,   5,   7, LU, 1.56846e+03,   0,   0,   5
09.RCOB, 10.RCOM,    1, 1.56949e+03,   6, 1.75000e+01,   5,   7, UU, 1.56949e+03,   0,   0,   5
10.RCOM, 05.RTSR,    1, 1.57053e+03,   6, 1.90500e+01,   5,   7, UU, 1.57053e+03,   0,   0,   5
05.RTSR, 11.RCOC,    1, 1.57053e+03,   6, 1.90500e+01,   5,   7, UU, 1.57053e+03,   0,   0,   5
11.RCOC, 12.RSDB,    1, 1.57053e+03,   6, 1.90500e+01,   5,   7, UU, 1.57053e+03,   0,   0,   5
12.RSDB, 13.RSDM,    1, 1.57053e+03,   6, 2.05125e+01,   5,   7, UU, 1.57053e+03,   0,   0,   5
13.RSDM, 14.RSDC,    1, 1.57363e+03,   7, 2.10000e+01,   5,   7, UU, 1.57363e+03,   0,   0,   5
14.RSDC, 15.RSTB,    1, 1.57363e+03,   7, 2.10000e+01,   5,   7, UU, 1.57363e+03,   0,   0,   5
15.RSTB, 16.RSTM,    1, 1.57363e+03,   7, 2.10000e+01,   5,   7, UU, 1.57363e+03,   0,   0,   5
16.RSTM, 17.DOPB,    1, 1.57363e+03,   7, 2.10000e+01,   5,   7, UU, 1.57363e+03,   0,   0,   5
17.DOPB, 18.DOPM,    1, 1.57468e+03,   7, 2.10000e+01,   5,   7, UU, 1.57468e+03,   0,   0,   5
18.DOPM, 19.DOPC,    1, 1.57573e+03,   7, 2.10000e+01,   5,   7, UU, 1.57573e+03,   0,   0,   5
19.DOPC, 20.TOFP,    1, 1.57573e+03,   7, 2.10000e+01,   5,   7, UU, 1.57573e+03,   0,   0,   5
20.TOFP, 21.TOFB,    1, 1.57573e+03,   7, 2.10000e+01,   5,   7, UU, 1.57573e+03,   0,   0,   5
21.TOFB, 22.TOFM,    1, 1.57653e+03,   7, 2.10000e+01,   5,   7, UU, 1.57653e+03,   0,   1,   4
22.TOFM, 23.TOFC,    1, 1.57733e+03,   7, 2.10000e+01,   5,   7, UU, 1.57733e+03,   0,   1,   3
23.TOFC, 24.TONP,    1, 1.57733e+03,   7, 2.10000e+01,   5,   7, UU, 1.57733e+03,   0,   0,   3
24.TONP, 28.DCLB,    1, 1.57733e+03,   7, 2.10000e+01,   5,   7, UU, 1.57733e+03,   0,   0,   3
28.DCLB, 29.DCLM,    1, 1.57918e+03,   7, 2.10000e+01,   5,   7, UU, 1.57918e+03,   0,   0,   3
29.DCLM, 30.DCLC,    1, 1.58103e+03,   7, 2.10000e+01,   5,   7, UU, 1.58103e+03,   0,   0,   3
30.DCLC, 31.RSTC,    1, 1.58103e+03,   7, 2.10000e+01,   5,   7, UU, 1.58103e+03,   0,   0,   3
31.RSTC, 04.RTSC,    1, 1.58103e+03,   7, 2.10000e+01,   5,   7, UU, 1.58103e+03,   0,   0,   3
04.RTSC, 06.RSUB,    1, 1.58103e+03,   7, 2.10000e+01,   7,   8, UU, 1.58103e+03,   0,   0,   3
06.RSUB, 07.RSUM,    1, 1.58272e+03,   7, 2.14375e+01,   7,   8, UU, 1.58272e+03,   0,   0,   3
07.RSUM, 08.RSUC,    1, 1.58441e+03,   7, 2.27500e+01,   7,   8, UU, 1.58441e+03,   0,   0,   3
08.RSUC, 12.RSDB,    1, 1.58441e+03,   7, 2.27500e+01,   7,   8, UU, 1.58441e+03,   0,   0,   3
12.RSDB, 13.RSDM,    1, 1.58441e+03,   7, 2.40625e+01,   7,   8, UU, 1.58441e+03,   0,   0,   3
13.RSDM, 14.RSDC,    1, 1.58780e+03,   8, 2.45000e+01,   7,   8, UU, 1.58780e+03,   0,   0,   3
14.RSDC, 15.RSTB,    1, 1.58780e+03,   8, 2.45000e+01,   7,   8, UU, 1.58780e+03,   0,   0,   3
15.RSTB, 16.RSTM,    1, 1.58780e+03,   8, 2.45000e+01,   7,   8, UU, 1.58780e+03,   0,   0,   3
16.RSTM, 17.DOPB,    1, 1.58780e+03,   8, 2.45000e+01,   7,   8, UU, 1.58780e+03,   0,   0,   3
17.DOPB, 18.DOPM,    1, 1.58885e+03,   8, 2.45000e+01,   7,   8, UU, 1.58885e+03,   0,   0,   3
18.DOPM, 19.DOPC,    1, 1.58990e+03,   8, 2.45000e+01,   7,   8, UU, 1.58990e+03,   0,   0,   3
19.DOPC, 20.TOFP,    1, 1.58990e+03,   8, 2.45000e+01,   7,   8, UU, 1.58990e+03,   0,   0,   3
20.TOFP, 21.TOFB,    1, 1.58990e+03,   8, 2.45000e+01,   7,   8, UU, 1.58990e+03,   0,   0,   3
21.TOFB, 22.TOFM,    1, 1.58990e+03,   8, 2.45000e+01,   7,   8, UU, 1.58990e+03,   0,   0,   3
22.TOFM, 23.TOFC,    1, 1.59070e+03,   8, 2.45000e+01,   7,   8, UU, 1.59070e+03,   0,   1,   2
23.TOFC, 24.TONP,    1, 1.59070e+03,   8, 2.45000e+01,   7,   8, UU, 1.59070e+03,   0,   0,   2
24.TONP, 28.DCLB,    1, 1.59070e+03,   8, 2.45000e+01,   7,   8, UU, 1.59070e+03,   0,   0,   2
28.DCLB, 29.DCLM,    1, 1.59255e+03,   8, 2.45000e+01,   7,   8, UU, 1.59255e+03,   0,   0,   2
29.DCLM, 30.DCLC,    1, 1.59440e+03,   8, 2.45000e+01,   7,   8, UU, 1.59440e+03,   0,   0,   2
30.DCLC, 31.RSTC,    1, 1.59440e+03,   8, 2.45000e+01,   7,   8, UU, 1.59440e+03,   0,   0,   2
31.RSTC, 04.RTSC,    1, 1.59440e+03,   8, 2.45000e+01,   7,   8, UU, 1.59440e+03,   0,   0,   2
04.RTSC, 06.RSUB,    1, 1.59440e+03,   8, 2.45000e+01,   8,   9, UU, 1.59440e+03,   0,   0,   2
06.RSUB, 07.RSUM,    1, 1.59609e+03,   8, 2.49375e+01,   8,   9, UU, 1.59609e+03,   0,   0,   2
07.RSUM, 08.RSUC,    1, 1.59778e+03,   8, 2.62500e+01,   8,   9, UU, 1.59778e+03,   0,   0,   2
08.RSUC, 12.RSDB,    1, 1.59778e+03,   8, 2.62500e+01,   8,   9, UU, 1.59778e+03,   0,   0,   2
12.RSDB, 13.RSDM,    1, 1.59778e+03,   8, 2.75625e+01,   8,   9, UU, 1.59778e+03,   0,   0,   2
13.RSDM, 14.RSDC,    1, 1.60117e+03,   9, 2.80000e+01,   8,   9, UU, 1.60117e+03,   0,   0,   2
14.RSDC, 15.RSTB,    1, 1.60117e+03,   9, 2.80000e+01,   8,   9, UU, 1.60117e+03,   0,   0,   2
15.RSTB, 16.RSTM,    1, 1.60117e+03,   9, 2.80000e+01,   8,   9, UU, 1.60117e+03,   0,   0,   2
