Now----, Next---, Cage, LocalTime--, Pos, hw---------, Dep, Arr, SD, Clt--------, Ton, Tof, Hc-
17.DOPB, 18.DOPM,    2, 8.82927e+02,   4, 1.05000e+01,   2,   4, LU, 8.82927e+02,   0,   0,   5
18.DOPM, 19.DOPC,    2, 8.83977e+02,   4, 1.05000e+01,   2,   4, LU, 8.83977e+02,   0,   0,   5
19.DOPC, 20.TOFP,    2, 8.83977e+02,   4, 1.05000e+01,   2,   4, LU, 8.83977e+02,   0,   0,   5
20.TOFP, 21.TOFB,    2, 8.83977e+02,   4, 1.05000e+01,   2,   4, LU, 8.83977e+02,   0,   0,   5
21.TOFB, 22.TOFM,    2, 8.84777e+02,   4, 1.05000e+01,   2,   4, LU, 8.84777e+02,   0,   1,   4
22.TOFM, 23.TOFC,    2, 8.85577e+02,   4, 1.05000e+01,   2,   4, LU, 8.85577e+02,   0,   1,   3
23.TOFC, 24.TONP,    2, 8.85577e+02,   4, 1.05000e+01,   2,   4, LU, 8.85577e+02,   0,   0,   3
24.TONP, 28.DCLB,    2, 8.85577e+02,   4, 1.05000e+01,   2,   4, LU, 8.85577e+02,   0,   0,   3
28.DCLB, 29.DCLM,    2, 8.87427e+02,   4, 1.05000e+01,   2,   4, LU, 8.87427e+02,   0,   0,   3
29.DCLM, 30.DCLC,    2, 8.89277e+02,   4, 1.05000e+01,   2,   4, LU, 8.89277e+02,   0,   0,   3
30.DCLC, 31.RSTC,    2, 8.89277e+02,   4, 1.05000e+01,   2,   4, LU, 8.89277e+02,   0,   0,   3
31.RSTC, 04.RTSC,    2, 8.89277e+02,   4, 1.05000e+01,   2,   4, LU, 8.89277e+02,   0,   0,   3
04.RTSC, 06.RSUB,    2, 8.89277e+02,   4, 1.05000e+01,   4,   6, LU, 8.89277e+02,   0,   0,   3
06.RSUB, 07.RSUM,    2, 8.90827e+02,   4, 1.09875e+01,   4,   6, LU, 8.90827e+02,   0,   0,   3
07.RSUM, 08.RSUC,    2, 8.92377e+02,   4, 1.24500e+01,   4,   6, LU, 8.92377e+02,   0,   0,   3
08.RSUC, 09.RCOB,    2, 8.92377e+02,   4, 1.24500e+01,   4,   6, LU, 8.92377e+02,   0,   0,   3
09.RCOB, 10.RCOM,    2, 8.93410e+02,   5, 1.40000e+01,   4,   6, LU, 8.93410e+02,   0,   0,   3
10.RCOM, 05.RTSR,    2, 8.94444e+02,   5, 1.55500e+01,   4,   6, LU, 8.94444e+02,   0,   0,   3
05.RTSR, 11.RCOC,    2, 8.94444e+02,   5, 1.55500e+01,   4,   6, LU, 8.94444e+02,   0,   0,   3
11.RCOC, 12.RSDB,    2, 8.94444e+02,   5, 1.55500e+01,   4,   6, LU, 8.94444e+02,   0,   0,   3
12.RSDB, 13.RSDM,    2, 8.94444e+02,   5, 1.70125e+01,   4,   6, LU, 8.94444e+02,   0,   0,   3
13.RSDM, 14.RSDC,    2, 8.97544e+02,   6, 1.75000e+01,   4,   6, UU, 8.97544e+02,   0,   0,   3
14.RSDC, 15.RSTB,    2, 8.97544e+02,   6, 1.75000e+01,   4,   6, UU, 8.97544e+02,   0,   0,   3
15.RSTB, 16.RSTM,    2, 8.97544e+02,   6, 1.75000e+01,   4,   6, UU, 8.97544e+02,   0,   0,   3
16.RSTM, 17.DOPB,    2, 8.97544e+02,   6, 1.75000e+01,   4,   6, UU, 8.97544e+02,   0,   0,   3
17.DOPB, 18.DOPM,    2, 8.98594e+02,   6, 1.75000e+01,   4,   6, UU, 8.98594e+02,   0,   0,   3
18.DOPM, 19.DOPC,    2, 8.99644e+02,   6, 1.75000e+01,   4,   6, UU, 8.99644e+02,   0,   0,   3
19.DOPC, 20.TOFP,    2, 8.99644e+02,   6, 1.75000e+01,   4,   6, UU, 8.99644e+02,   0,   0,   3
20.TOFP, 24.TONP,    2, 8.99644e+02,   6, 1.75000e+01,   4,   6, UU, 8.99644e+02,   0,   0,   3
24.TONP, 25.TONB,    2, 8.99644e+02,   6, 1.75000e+01,   4,   6, UU, 8.99644e+02,   0,   0,   3
25.TONB, 26.TONM,    2, 9.00444e+02,   6, 1.75000e+01,   4,   6, UU, 9.00444e+02,   1,   0,   4
26.TONM, 27.TONC,    2, 9.01244e+02,   6, 1.75000e+01,   4,   6, UU, 9.01244e+02,   1,   0,   5
27.TONC, 28.DCLB,    2, 9.01244e+02,   6, 1.75000e+01,   4,   6, UU, 9.01244e+02,   0,   0,   5
28.DCLB, 29.DCLM,    2, 9.03094e+02,   6, 1.75000e+01,   4,   6, UU, 9.03094e+02,   0,   0,   5
29.DCLM, 30.DCLC,    2, 9.04944e+02,   6, 1.75000e+01,   4,   6, UU, 9.04944e+02,   0,   0,   5
30.DCLC, 31.RSTC,    2, 9.04944e+02,   6, 1.75000e+01,   4,   6, UU, 9.04944e+02,   0,   0,   5
31.RSTC, 04.RTSC,    2, 9.04944e+02,   6, 1.75000e+01,   4,   6, UU, 9.04944e+02,   0,   0,   5
04.RTSC, 06.RSUB,    2, 9.04944e+02,   6, 1.75000e+01,   6,   9, UU, 9.04944e+02,   0,   0,   5
06.RSUB, 07.RSUM,    2, 9.06494e+02,   6, 1.79875e+01,   6,   9, UU, 9.06494e+02,   0,   0,   5
07.RSUM, 08.RSUC,    2, 9.08044e+02,   6, 1.94500e+01,   6,   9, UU, 9.08044e+02,   0,   0,   5
08.RSUC, 09.RCOB,    2, 9.08044e+02,   6, 1.94500e+01,   6,   9, UU, 9.08044e+02,   0,   0,   5
09.RCOB, 10.RCOM,    2, 9.10244e+02,   7, 2.27500e+01,   6,   9, UU, 9.10244e+02,   0,   0,   5
10.RCOM, 05.RTSR,    2, 9.12444e+02,   8, 2.60500e+01,   6,   9, UU, 9.12444e+02,   0,   0,   5
05.RTSR, 11.RCOC,    2, 9.12444e+02,   8, 2.60500e+01,   6,   9, UU, 9.12444e+02,   0,   0,   5
11.RCOC, 12.RSDB,    2, 9.12444e+02,   8, 2.60500e+01,   6,   9, UU, 9.12444e+02,   0,   0,   5
12.RSDB, 13.RSDM,    2, 9.12444e+02,   8, 2.75125e+01,   6,   9, UU, 9.12444e+02,   0,   0,   5
13.RSDM, 14.RSDC,    2, 9.15544e+02,   9, 2.80000e+01,   6,   9, UU, 9.15544e+02,   0,   0,   5
14.RSDC, 15.RSTB,    2, 9.15544e+02,   9, 2.80000e+01,   6,   9, UU, 9.15544e+02,   0,   0,   5
15.RSTB, 16.RSTM,    2, 9.15544e+02,   9, 2.80000e+01,   6,   9, UU, 9.15544e+02,   0,   0,   5
16.RSTM, 17.DOPB,    2, 9.15544e+02,   9, 2.80000e+01,   6,   9, UU, 9.15544e+02,   0,   0,   5
17.DOPB, 18.DOPM,    2, 9.16594e+02,   9, 2.80000e+01,   6,   9, UU, 9.16594e+02,   0,   0,   5
18.DOPM, 19.DOPC,    2, 9.17644e+02,   9, 2.80000e+01,   6,   9, UU, 9.17644e+02,   0,   0,   5
19.DOPC, 20.TOFP,    2, 9.17644e+02,   9, 2.80000e+01,   6,   9, UU, 9.17644e+02,   0,   0,   5
20.TOFP, 21.TOFB,    2, 9.17644e+02,   9, 2.80000e+01,   6,   9, UU, 9.17644e+02,   0,   0,   5
21.TOFB, 22.TOFM,    2, 9.17644e+02,   9, 2.80000e+01,   6,   9, UU, 9.17644e+02,   0,   0,   5
22.TOFM, 23.TOFC,    2, 9.18444e+02,   9, 2.80000e+01,   6,   9, UU, 9.18444e+02,   0,   1,   4
23.TOFC, 24.TONP,    2, 9.18444e+02,   9, 2.80000e+01,   6,   9, UU, 9.18444e+02,   0,   0,   4
24.TONP, 28.DCLB,    2, 9.18444e+02,   9, 2.80000e+01,   6,   9, UU, 9.18444e+02,   0,   0,   4
28.DCLB, 29.DCLM,    2, 9.20294e+02,   9, 2.80000e+01,   6,   9, UU, 9.20294e+02,   0,   0,   4
29.DCLM, 30.DCLC,    2, 9.22144e+02,   9, 2.80000e+01,   6,   9, UU, 9.22144e+02,   0,   0,   4
30.DCLC, 31.RSTC,    2, 9.22144e+02,   9, 2.80000e+01,   6,   9, UU, 9.22144e+02,   0,   0,   4
31.RSTC, 04.RTSC,    2, 9.22144e+02,   9, 2.80000e+01,   6,   9, UU, 9.22144e+02,   0,   0,   4
04.RTSC, 06.RSUB,    2, 9.22144e+02,   9, 2.80000e+01,   9,  10, UU, 9.22144e+02,   0,   0,   4
06.RSUB, 07.RSUM,    2, 9.23837e+02,   9, 2.84375e+01,   9,  10, UU, 9.23837e+02,   0,   0,   4
07.RSUM, 08.RSUC,    2, 9.25529e+02,   9, 2.97500e+01,   9,  10, UU, 9.25529e+02,   0,   0,   4
08.RSUC, 12.RSDB,    2, 9.25529e+02,   9, 2.97500e+01,   9,  10, UU, 9.25529e+02,   0,   0,   4
12.RSDB, 13.RSDM,    2, 9.25529e+02,   9, 3.10625e+01,   9,  10, UU, 9.25529e+02,   0,   0,   4
13.RSDM, 14.RSDC,    2, 9.28915e+02,  10, 3.15000e+01,   9,  10, UU, 9.28915e+02,   0,   0,   4
14.RSDC, 15.RSTB,    2, 9.28915e+02,  10, 3.15000e+01,   9,  10, UU, 9.28915e+02,   0,   0,   4
15.RSTB, 16.RSTM,    2, 9.28915e+02,  10, 3.15000e+01,   9,  10, UU, 9.28915e+02,   0,   0,   4
16.RSTM, 17.DOPB,    2, 9.28915e+02,  10, 3.15000e+01,   9,  10, UU, 9.28915e+02,   0,   0,   4
17.DOPB, 18.DOPM,    2, 9.29965e+02,  10, 3.15000e+01,   9,  10, UU, 9.29965e+02,   0,   0,   4
18.DOPM, 19.DOPC,    2, 9.31015e+02,  10, 3.15000e+01,   9,  10, UU, 9.31015e+02,   0,   0,   4
19.DOPC, 20.TOFP,    2, 9.31015e+02,  10, 3.15000e+01,   9,  10, UU, 9.31015e+02,   0,   0,   4
20.TOFP, 21.TOFB,    2, 9.31015e+02,  10, 3.15000e+01,   9,  10, UU, 9.31015e+02,   0,   0,   4
21.TOFB, 22.TOFM,    2, 9.31815e+02,  10, 3.15000e+01,   9,  10, UU, 9.31815e+02,   0,   1,   3
22.TOFM, 23.TOFC,    2, 9.32615e+02,  10, 3.15000e+01,   9,  10, UU, 9.32615e+02,   0,   1,   2
23.TOFC, 24.TONP,    2, 9.32615e+02,  10, 3.15000e+01,   9,  10, UU, 9.32615e+02,   0,   0,   2
24.TONP, 25.TONB,    2, 9.32615e+02,  10, 3.15000e+01,   9,  10, UU, 9.32615e+02,   0,   0,   2
25.TONB, 26.TONM,    2, 9.33415e+02,  10, 3.15000e+01,   9,  10, UU, 9.33415e+02,   1,   0,   3
26.TONM, 27.TONC,    2, 9.34215e+02,  10, 3.15000e+01,   9,  10, UU, 9.34215e+02,   1,   0,   4
27.TONC, 28.DCLB,    2, 9.34215e+02,  10, 3.15000e+01,   9,  10, UU, 9.34215e+02,   0,   0,   4
28.DCLB, 29.DCLM,    2, 9.36065e+02,  10, 3.15000e+01,   9,  10, UU, 9.36065e+02,   0,   0,   4
29.DCLM, 30.DCLC,    2, 9.37915e+02,  10, 3.15000e+01,   9,  10, UU, 9.37915e+02,   0,   0,   4
30.DCLC, 31.RSTC,    2, 9.37915e+02,  10, 3.15000e+01,   9,  10, UU, 9.37915e+02,   0,   0,   4
31.RSTC, 04.RTSC,    2, 9.37915e+02,  10, 3.15000e+01,   9,  10, UU, 9.37915e+02,   0,   0,   4
04.RTSC, 06.RSUB,    2, 9.37915e+02,  10, 3.15000e+01,  10,   8, UD, 9.37915e+02,   0,   0,   4
06.RSUB, 07.RSUM,    2, 9.39465e+02,   9, 3.10125e+01,  10,   8, UD, 9.39465e+02,   0,   0,   4
07.RSUM, 08.RSUC,    2, 9.41015e+02,   9, 2.95500e+01,  10,   8, UD, 9.41015e+02,   0,   0,   4
08.RSUC, 09.RCOB,    2, 9.41015e+02,   9, 2.95500e+01,  10,   8, UD, 9.41015e+02,   0,   0,   4
09.RCOB, 10.RCOM,    2, 9.42048e+02,   9, 2.80000e+01,  10,   8, UD, 9.42048e+02,   0,   0,   4
10.RCOM, 05.RTSR,    2, 9.43082e+02,   8, 2.64500e+01,  10,   8, UD, 9.43082e+02,   0,   0,   4
05.RTSR, 11.RCOC,    2, 9.43082e+02,   8, 2.64500e+01,  10,   8, UD, 9.43082e+02,   0,   0,   4
11.RCOC, 12.RSDB,    2, 9.43082e+02,   8, 2.64500e+01,  10,   8, UD, 9.43082e+02,   0,   0,   4
12.RSDB, 13.RSDM,    2, 9.43082e+02,   8, 2.49875e+01,  10,   8, UD, 9.43082e+02,   0,   0,   4
13.RSDM, 14.RSDC,    2, 9.46182e+02,   8, 2.45000e+01,  10,   8, UD, 9.46182e+02,   0,   0,   4
14.RSDC, 15.RSTB,    2, 9.46182e+02,   8, 2.45000e+01,  10,   8, UD, 9.46182e+02,   0,   0,   4
15.RSTB, 16.RSTM,    2, 9.46182e+02,   8, 2.45000e+01,  10,   8, UD, 9.46182e+02,   0,   0,   4
16.RSTM, 17.DOPB,    2, 9.46182e+02,   8, 2.45000e+01,  10,   8, UD, 9.46182e+02,   0,   0,   4
17.DOPB, 18.DOPM,    2, 9.47232e+02,   8, 2.45000e+01,  10,   8, UD, 9.47232e+02,   0,   0,   4
18.DOPM, 19.DOPC,    2, 9.48282e+02,   8, 2.45000e+01,  10,   8, UD, 9.48282e+02,   0,   0,   4
19.DOPC, 20.TOFP,    2, 9.48282e+02,   8, 2.45000e+01,  10,   8, UD, 9.48282e+02,   0,   0,   4
20.TOFP, 24.TONP,    2, 9.48282e+02,   8, 2.45000e+01,  10,   8, UD, 9.48282e+02,   0,   0,   4
24.TONP, 25.TONB,    2, 9.48282e+02,   8, 2.45000e+01,  10,   8, UD, 9.48282e+02,   0,   0,   4
25.TONB, 26.TONM,    2, 9.48282e+02,   8, 2.45000e+01,  10,   8, UD, 9.48282e+02,   0,   0,   4
26.TONM, 27.TONC,    2, 9.49082e+02,   8, 2.45000e+01,  10,   8, UD, 9.49082e+02,   1,   0,   5
27.TONC, 28.DCLB,    2, 9.49082e+02,   8, 2.45000e+01,  10,   8, UD, 9.49082e+02,   0,   0,   5
28.DCLB, 29.DCLM,    2, 9.50932e+02,   8, 2.45000e+01,  10,   8, UD, 9.50932e+02,   0,   0,   5
29.DCLM, 30.DCLC,    2, 9.52782e+02,   8, 2.45000e+01,  10,   8, UD, 9.52782e+02,   0,   0,   5
30.DCLC, 31.RSTC,    2, 9.52782e+02,   8, 2.45000e+01,  10,   8, UD, 9.52782e+02,   0,   0,   5
31.RSTC, 04.RTSC,    2, 9.52782e+02,   8, 2.45000e+01,  10,   8, UD, 9.52782e+02,   0,   0,   5
04.RTSC, 06.RSUB,    2, 9.52782e+02,   8, 2.45000e+01,   8,   6, UD, 9.52782e+02,   0,   0,   5
06.RSUB, 07.RSUM,    2, 9.54332e+02,   7, 2.40125e+01,   8,   6, UD, 9.54332e+02,   0,   0,   5
07.RSUM, 08.RSUC,    2, 9.55882e+02,   7, 2.25500e+01,   8,   6, UD, 9.55882e+02,   0,   0,   5
08.RSUC, 09.RCOB,    2, 9.55882e+02,   7, 2.25500e+01,   8,   6, UD, 9.55882e+02,   0,   0,   5
09.RCOB, 10.RCOM,    2, 9.56915e+02,   7, 2.10000e+01,   8,   6, UD, 9.56915e+02,   0,   0,   5
10.RCOM, 05.RTSR,    2, 9.57948e+02,   6, 1.94500e+01,   8,   6, UD, 9.57948e+02,   0,   0,   5
05.RTSR, 11.RCOC,    2, 9.57948e+02,   6, 1.94500e+01,   8,   6, UD, 9.57948e+02,   0,   0,   5
11.RCOC, 12.RSDB,    2, 9.57948e+02,   6, 1.94500e+01,   8,   6, UD, 9.57948e+02,   0,   0,   5
12.RSDB, 13.RSDM,    2, 9.57948e+02,   6, 1.79875e+01,   8,   6, UD, 9.57948e+02,   0,   0,   5
13.RSDM, 14.RSDC,    2, 9.61048e+02,   6, 1.75000e+01,   8,   6, UD, 9.61048e+02,   0,   0,   5
14.RSDC, 15.RSTB,    2, 9.61048e+02,   6, 1.75000e+01,   8,   6, UD, 9.61048e+02,   0,   0,   5
15.RSTB, 16.RSTM,    2, 9.61048e+02,   6, 1.75000e+01,   8,   6, UD, 9.61048e+02,   0,   0,   5
16.RSTM, 17.DOPB,    2, 9.61048e+02,   6, 1.75000e+01,   8,   6, UD, 9.61048e+02,   0,   0,   5
17.DOPB, 18.DOPM,    2, 9.62098e+02,   6, 1.75000e+01,   8,   6, UD, 9.62098e+02,   0,   0,   5
18.DOPM, 19.DOPC,    2, 9.63148e+02,   6, 1.75000e+01,   8,   6, UD, 9.63148e+02,   0,   0,   5
19.DOPC, 20.TOFP,    2, 9.63148e+02,   6, 1.75000e+01,   8,   6, UD, 9.63148e+02,   0,   0,   5
20.TOFP, 24.TONP,    2, 9.63148e+02,   6, 1.75000e+01,   8,   6, UD, 9.63148e+02,   0,   0,   5
24.TONP, 25.TONB,    2, 9.63148e+02,   6, 1.75000e+01,   8,   6, UD, 9.63148e+02,   0,   0,   5
25.TONB, 26.TONM,    2, 9.63148e+02,   6, 1.75000e+01,   8,   6, UD, 9.63148e+02,   0,   0,   5
26.TONM, 27.TONC,    2, 9.63948e+02,   6, 1.75000e+01,   8,   6, UD, 9.63948e+02,   1,   0,   6
27.TONC, 28.DCLB,    2, 9.63948e+02,   6, 1.75000e+01,   8,   6, UD, 9.63948e+02,   0,   0,   6
28.DCLB, 29.DCLM,    2, 9.65798e+02,   6, 1.75000e+01,   8,   6, UD, 9.65798e+02,   0,   0,   6
29.DCLM, 30.DCLC,    2, 9.67648e+02,   6, 1.75000e+01,   8,   6, UD, 9.67648e+02,   0,   0,   6
30.DCLC, 31.RSTC,    2, 9.67648e+02,   6, 1.75000e+01,   8,   6, UD, 9.67648e+02,   0,   0,   6
31.RSTC, 04.RTSC,    2, 9.67648e+02,   6, 1.75000e+01,   8,   6, UD, 9.67648e+02,   0,   0,   6
04.RTSC, 06.RSUB,    2, 9.67648e+02,   6, 1.75000e+01,   6,   3, UD, 9.67648e+02,   0,   0,   6
06.RSUB, 07.RSUM,    2, 9.69198e+02,   5, 1.70125e+01,   6,   3, LD, 9.69198e+02,   0,   0,   6
07.RSUM, 08.RSUC,    2, 9.70748e+02,   5, 1.55500e+01,   6,   3, LD, 9.70748e+02,   0,   0,   6
08.RSUC, 09.RCOB,    2, 9.70748e+02,   5, 1.55500e+01,   6,   3, LD, 9.70748e+02,   0,   0,   6
09.RCOB, 10.RCOM,    2, 9.72948e+02,   4, 1.22500e+01,   6,   3, LD, 9.72948e+02,   0,   0,   6
10.RCOM, 05.RTSR,    2, 9.75148e+02,   3, 8.95000e+00,   6,   3, LD, 9.75148e+02,   0,   0,   6
05.RTSR, 11.RCOC,    2, 9.75148e+02,   3, 8.95000e+00,   6,   3, LD, 9.75148e+02,   0,   0,   6
11.RCOC, 12.RSDB,    2, 9.75148e+02,   3, 8.95000e+00,   6,   3, LD, 9.75148e+02,   0,   0,   6
12.RSDB, 13.RSDM,    2, 9.75148e+02,   3, 7.48750e+00,   6,   3, LD, 9.75148e+02,   0,   0,   6
13.RSDM, 14.RSDC,    2, 9.78248e+02,   3, 7.00000e+00,   6,   3, LD, 9.78248e+02,   0,   0,   6
14.RSDC, 15.RSTB,    2, 9.78248e+02,   3, 7.00000e+00,   6,   3, LD, 9.78248e+02,   0,   0,   6
15.RSTB, 16.RSTM,    2, 9.78248e+02,   3, 7.00000e+00,   6,   3, LD, 9.78248e+02,   0,   0,   6
16.RSTM, 17.DOPB,    2, 9.78248e+02,   3, 7.00000e+00,   6,   3, LD, 9.78248e+02,   0,   0,   6
17.DOPB, 18.DOPM,    2, 9.79298e+02,   3, 7.00000e+00,   6,   3, LD, 9.79298e+02,   0,   0,   6
18.DOPM, 19.DOPC,    2, 9.80348e+02,   3, 7.00000e+00,   6,   3, LD, 9.80348e+02,   0,   0,   6
19.DOPC, 20.TOFP,    2, 9.80348e+02,   3, 7.00000e+00,   6,   3, LD, 9.80348e+02,   0,   0,   6
20.TOFP, 24.TONP,    2, 9.80348e+02,   3, 7.00000e+00,   6,   3, LD, 9.80348e+02,   0,   0,   6
24.TONP, 25.TONB,    2, 9.80348e+02,   3, 7.00000e+00,   6,   3, LD, 9.80348e+02,   0,   0,   6
25.TONB, 26.TONM,    2, 9.80348e+02,   3, 7.00000e+00,   6,   3, LD, 9.80348e+02,   0,   0,   6
26.TONM, 27.TONC,    2, 9.81148e+02,   3, 7.00000e+00,   6,   3, LD, 9.81148e+02,   1,   0,   7
27.TONC, 28.DCLB,    2, 9.81148e+02,   3, 7.00000e+00,   6,   3, LD, 9.81148e+02,   0,   0,   7
28.DCLB, 29.DCLM,    2, 9.82998e+02,   3, 7.00000e+00,   6,   3, LD, 9.82998e+02,   0,   0,   7
29.DCLM, 30.DCLC,    2, 9.84848e+02,   3, 7.00000e+00,   6,   3, LD, 9.84848e+02,   0,   0,   7
30.DCLC, 31.RSTC,    2, 9.84848e+02,   3, 7.00000e+00,   6,   3, LD, 9.84848e+02,   0,   0,   7
31.RSTC, 04.RTSC,    2, 9.84848e+02,   3, 7.00000e+00,   6,   3, LD, 9.84848e+02,   0,   0,   7
04.RTSC, 06.RSUB,    2, 9.84848e+02,   3, 7.00000e+00,   3,   2, LD, 9.84848e+02,   0,   0,   7
06.RSUB, 07.RSUM,    2, 9.86541e+02,   2, 6.56250e+00,   3,   2, LD, 9.86541e+02,   0,   0,   7
07.RSUM, 08.RSUC,    2, 9.88234e+02,   2, 5.25000e+00,   3,   2, LD, 9.88234e+02,   0,   0,   7
08.RSUC, 12.RSDB,    2, 9.88234e+02,   2, 5.25000e+00,   3,   2, LD, 9.88234e+02,   0,   0,   7
12.RSDB, 13.RSDM,    2, 9.88234e+02,   2, 3.93750e+00,   3,   2, LD, 9.88234e+02,   0,   0,   7
13.RSDM, 14.RSDC,    2, 9.91620e+02,   2, 3.50000e+00,   3,   2, LD, 9.91620e+02,   0,   0,   7
14.RSDC, 15.RSTB,    2, 9.91620e+02,   2, 3.50000e+00,   3,   2, LD, 9.91620e+02,   0,   0,   7
15.RSTB, 16.RSTM,    2, 9.91620e+02,   2, 3.50000e+00,   3,   2, LD, 9.91620e+02,   0,   0,   7
16.RSTM, 17.DOPB,    2, 9.91620e+02,   2, 3.50000e+00,   3,   2, LD, 9.91620e+02,   0,   0,   7
17.DOPB, 18.DOPM,    2, 9.92670e+02,   2, 3.50000e+00,   3,   2, LD, 9.92670e+02,   0,   0,   7
18.DOPM, 19.DOPC,    2, 9.93720e+02,   2, 3.50000e+00,   3,   2, LD, 9.93720e+02,   0,   0,   7
19.DOPC, 20.TOFP,    2, 9.93720e+02,   2, 3.50000e+00,   3,   2, LD, 9.93720e+02,   0,   0,   7
20.TOFP, 24.TONP,    2, 9.93720e+02,   2, 3.50000e+00,   3,   2, LD, 9.93720e+02,   0,   0,   7
24.TONP, 25.TONB,    2, 9.93720e+02,   2, 3.50000e+00,   3,   2, LD, 9.93720e+02,   0,   0,   7
25.TONB, 26.TONM,    2, 9.93720e+02,   2, 3.50000e+00,   3,   2, LD, 9.93720e+02,   0,   0,   7
26.TONM, 27.TONC,    2, 9.94520e+02,   2, 3.50000e+00,   3,   2, LD, 9.94520e+02,   1,   0,   8
27.TONC, 28.DCLB,    2, 9.94520e+02,   2, 3.50000e+00,   3,   2, LD, 9.94520e+02,   0,   0,   8
28.DCLB, 29.DCLM,    2, 9.96370e+02,   2, 3.50000e+00,   3,   2, LD, 9.96370e+02,   0,   0,   8
29.DCLM, 30.DCLC,    2, 9.98220e+02,   2, 3.50000e+00,   3,   2, LD, 9.98220e+02,   0,   0,   8
30.DCLC, 31.RSTC,    2, 9.98220e+02,   2, 3.50000e+00,   3,   2, LD, 9.98220e+02,   0,   0,   8
31.RSTC, 04.RTSC,    2, 9.98220e+02,   2, 3.50000e+00,   3,   2, LD, 9.98220e+02,   0,   0,   8
04.RTSC, 06.RSUB,    2, 9.98220e+02,   2, 3.50000e+00,   2,   1, LD, 9.98220e+02,   0,   0,   8
06.RSUB, 07.RSUM,    2, 9.99912e+02,   1, 3.06250e+00,   2,   1, LD, 9.99912e+02,   0,   0,   8
07.RSUM, 08.RSUC,    2, 1.00161e+03,   1, 1.75000e+00,   2,   1, LD, 1.00161e+03,   0,   0,   8
08.RSUC, 12.RSDB,    2, 1.00161e+03,   1, 1.75000e+00,   2,   1, LD, 1.00161e+03,   0,   0,   8
12.RSDB, 13.RSDM,    2, 1.00161e+03,   1, 4.37500e-01,   2,   1, LD, 1.00161e+03,   0,   0,   8
13.RSDM, 14.RSDC,    2, 1.00499e+03,   1, 0.00000e+00,   2,   1, LD, 1.00499e+03,   0,   0,   8
14.RSDC, 15.RSTB,    2, 1.00499e+03,   1, 0.00000e+00,   2,   1, LD, 1.00499e+03,   0,   0,   8
15.RSTB, 16.RSTM,    2, 1.00499e+03,   1, 0.00000e+00,   2,   1, LD, 1.00499e+03,   0,   0,   8
16.RSTM, 17.DOPB,    2, 1.00499e+03,   1, 0.00000e+00,   2,   1, LD, 1.00499e+03,   0,   0,   8
17.DOPB, 18.DOPM,    2, 1.00604e+03,   1, 0.00000e+00,   2,   1, LD, 1.00604e+03,   0,   0,   8
18.DOPM, 19.DOPC,    2, 1.00709e+03,   1, 0.00000e+00,   2,   1, LD, 1.00709e+03,   0,   0,   8
19.DOPC, 20.TOFP,    2, 1.00709e+03,   1, 0.00000e+00,   2,   1, LD, 1.00709e+03,   0,   0,   8
20.TOFP, 21.TOFB,    2, 1.00709e+03,   1, 0.00000e+00,   2,   1, LD, 1.00709e+03,   0,   0,   8
21.TOFB, 22.TOFM,    2, 1.01029e+03,   1, 0.00000e+00,   2,   1, LD, 1.01029e+03,   0,   4,   4
22.TOFM, 23.TOFC,    2, 1.01349e+03,   1, 0.00000e+00,   2,   1, LD, 1.01349e+03,   0,   4,   0
23.TOFC, 24.TONP,    2, 1.01349e+03,   1, 0.00000e+00,   2,   1, LD, 1.01349e+03,   0,   0,   0
24.TONP, 25.TONB,    2, 1.01349e+03,   1, 0.00000e+00,   2,   1, LD, 1.01349e+03,   0,   0,   0
25.TONB, 26.TONM,    2, 1.01509e+03,   1, 0.00000e+00,   2,   1, LD, 1.01509e+03,   2,   0,   2
26.TONM, 27.TONC,    2, 1.01749e+03,   1, 0.00000e+00,   2,   1, LD, 1.01749e+03,   3,   0,   5
27.TONC, 28.DCLB,    2, 1.01749e+03,   1, 0.00000e+00,   2,   1, LD, 1.01749e+03,   0,   0,   5
28.DCLB, 29.DCLM,    2, 1.01934e+03,   1, 0.00000e+00,   2,   1, LD, 1.01934e+03,   0,   0,   5
29.DCLM, 30.DCLC,    2, 1.02119e+03,   1, 0.00000e+00,   2,   1, LD, 1.02119e+03,   0,   0,   5
30.DCLC, 31.RSTC,    2, 1.02119e+03,   1, 0.00000e+00,   2,   1, LD, 1.02119e+03,   0,   0,   5
31.RSTC, 04.RTSC,    2, 1.02119e+03,   1, 0.00000e+00,   2,   1, LD, 1.02119e+03,   0,   0,   5
04.RTSC, 06.RSUB,    2, 1.02119e+03,   1, 0.00000e+00,   1,   4, LU, 1.02119e+03,   0,   0,   5
06.RSUB, 07.RSUM,    2, 1.02274e+03,   1, 4.87500e-01,   1,   4, LU, 1.02274e+03,   0,   0,   5
07.RSUM, 08.RSUC,    2, 1.02429e+03,   1, 1.95000e+00,   1,   4, LU, 1.02429e+03,   0,   0,   5
08.RSUC, 09.RCOB,    2, 1.02429e+03,   1, 1.95000e+00,   1,   4, LU, 1.02429e+03,   0,   0,   5
09.RCOB, 10.RCOM,    2, 1.02649e+03,   2, 5.25000e+00,   1,   4, LU, 1.02649e+03,   0,   0,   5
10.RCOM, 05.RTSR,    2, 1.02869e+03,   3, 8.55000e+00,   1,   4, LU, 1.02869e+03,   0,   0,   5
